BPS_ID,EVT_ID,freq,acres,BPS_NAME,bps_acres,EVT_NAME,evt_acres
1637,9114,331,74,BPS  Boreal Acidic Peatland Systems,19902,EVT  Laurentian-Acadian Alkaline Fen,277
1637,9117,2271,505,BPS  Boreal Acidic Peatland Systems,19902,EVT  Laurentian-Acadian Floodplain Forest,16724
1637,9118,2218,493,BPS  Boreal Acidic Peatland Systems,19902,EVT  Laurentian-Acadian Freshwater Marsh,3530
1637,9120,3391,754,BPS  Boreal Acidic Peatland Systems,19902,EVT  Laurentian-Acadian Wet Meadow,7301
1637,9177,49,11,BPS  Boreal Acidic Peatland Systems,19902,EVT  North-Central Interior and Appalachian Acidic Peatland Woodland,630
1637,9178,71,16,BPS  Boreal Acidic Peatland Systems,19902,EVT  North-Central Interior and Appalachian Rich Swamp,3432
1637,9179,2,0,BPS  Boreal Acidic Peatland Systems,19902,EVT  North-Central Interior Floodplain Forest,2750
1637,9180,36,8,BPS  Boreal Acidic Peatland Systems,19902,EVT  North-Central Interior Freshwater Marsh,253
1637,9183,5,1,BPS  Boreal Acidic Peatland Systems,19902,EVT  North-Central Interior Shrub Swamp,374
1637,9192,320,71,BPS  Boreal Acidic Peatland Systems,19902,EVT  Northern Atlantic Coastal Plain Pond,722
1637,9202,223,50,BPS  Boreal Acidic Peatland Systems,19902,EVT  Northern Great Lakes Coastal Marsh,406
1637,9203,146,32,BPS  Boreal Acidic Peatland Systems,19902,EVT  Northern Great Lakes Interdunal Wetland,83
1637,9312,1827,406,BPS  Boreal Acidic Peatland Systems,19902,EVT  Northeastern North American Temperate Forest Plantation,198063
1637,9315,7,2,BPS  Boreal Acidic Peatland Systems,19902,EVT  Northern & Central Native Ruderal Forest,15468
1637,9317,112,25,BPS  Boreal Acidic Peatland Systems,19902,EVT  Northern & Central Ruderal Shrubland,3873
1637,9318,1,0,BPS  Boreal Acidic Peatland Systems,19902,EVT  Northern & Central Ruderal Wet Meadow & Marsh,128
1637,9617,232,52,BPS  Boreal Acidic Peatland Systems,19902,EVT  Laurentian-Acadian Floodplain Shrubland,1092
1637,9620,1682,374,BPS  Boreal Acidic Peatland Systems,19902,EVT  Laurentian-Acadian Shrub Swamp,4200
1637,9683,30,7,BPS  Boreal Acidic Peatland Systems,19902,EVT  North-Central Interior Wet Meadow,401
1637,9817,778,173,BPS  Boreal Acidic Peatland Systems,19902,EVT  Northern & Central Ruderal Meadow,30745
1638,7238,145,32,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Laurentian-Acadian Northern Oak Forest,244233
1638,7239,68,15,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Laurentian-Acadian Northern Pine-(Oak) Forest,92020
1638,7240,57,13,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Laurentian-Acadian Hardwood Forest,10068
1638,7241,31,7,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Laurentian-Acadian Pine-Hemlock-Hardwood Forest,13639
1638,7242,2,0,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Laurentian Oak Barrens,6303
1638,7295,1,0,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,196
1638,7296,69,15,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Developed-Low Intensity,10451
1638,7297,15,3,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Developed-Medium Intensity,2575
1638,7299,87,19,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Developed-Roads,70702
1638,7301,249,55,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Laurentian-Acadian Sub-boreal Aspen-Birch Forest,123860
1638,7302,1093,243,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Laurentian-Acadian Northern Hardwoods Forest,352626
1638,7310,449,100,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  North-Central Interior Dry-Mesic Oak Forest and Woodland,32008
1638,7311,1106,246,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  North-Central Interior Dry Oak Forest and Woodland,37600
1638,7313,140,31,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  North-Central Interior Beech-Maple Forest,4280
1638,7362,713,159,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Laurentian-Acadian Northern Pine Forest,99384
1638,7366,381,85,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Laurentian-Acadian Pine-Hemlock Forest,28846
1638,7395,43,10,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  North-Central Oak Barrens Woodland,2181
1638,7407,35,8,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Laurentian Pine Barrens,22396
1638,7412,20,4,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  North-Central Interior Sand and Gravel Tallgrass Prairie,1279
1638,7481,7619,1694,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,167621
1638,7518,3,1,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  North-Central Interior Wet Flatwoods,30
1638,7905,53,12,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Eastern Cool Temperate Urban Deciduous Forest,23661
1638,7906,36,8,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Eastern Cool Temperate Urban Evergreen Forest,13614
1638,7907,88,20,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Eastern Cool Temperate Urban Mixed Forest,7114
1638,7908,16,4,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Eastern Cool Temperate Urban Herbaceous,9107
1638,7909,3,1,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Eastern Cool Temperate Urban Shrubland,2473
1638,7925,26,6,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Eastern Cool Temperate Developed Deciduous Forest,2445
1638,7926,51,11,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Eastern Cool Temperate Developed Evergreen Forest,2432
1638,7927,22,5,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Eastern Cool Temperate Developed Mixed Forest,950
1638,7929,3,1,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Eastern Cool Temperate Developed Herbaceous,731
1638,7970,26,6,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Eastern Cool Temperate Orchard,7450
1638,7973,20,4,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Eastern Cool Temperate Row Crop - Close Grown Crop,11339
1638,7974,43,10,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Eastern Cool Temperate Row Crop,29381
1638,7975,20,4,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Eastern Cool Temperate Close Grown Crop,28166
1638,7976,77,17,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Eastern Cool Temperate Fallow/Idle Cropland,24304
1638,7977,6,1,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Eastern Cool Temperate Pasture and Hayland,15155
1638,7978,2,0,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Eastern Cool Temperate Wheat,1903
1638,9055,162,36,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Boreal-Laurentian Bog,2471
1638,9056,1325,295,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,18184
1638,9057,3,1,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Boreal-Laurentian-Acadian Acidic Basin Fen,250
1638,9089,3,1,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,6721
1638,9112,156,35,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Laurentian Jack Pine-Red Pine Forest,172450
1638,9117,453,101,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Laurentian-Acadian Floodplain Forest,16724
1638,9118,14,3,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Laurentian-Acadian Freshwater Marsh,3530
1638,9120,124,28,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Laurentian-Acadian Wet Meadow,7301
1638,9177,212,47,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  North-Central Interior and Appalachian Acidic Peatland Woodland,630
1638,9178,1553,345,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  North-Central Interior and Appalachian Rich Swamp,3432
1638,9179,412,92,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  North-Central Interior Floodplain Forest,2750
1638,9180,56,12,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  North-Central Interior Freshwater Marsh,253
1638,9182,1,0,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  North-Central Interior Shrub Alkaline Fen,1
1638,9183,57,13,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  North-Central Interior Shrub Swamp,374
1638,9192,2,0,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Northern Atlantic Coastal Plain Pond,722
1638,9312,745,166,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Northeastern North American Temperate Forest Plantation,198063
1638,9314,11,2,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Northern & Central Native Ruderal Flooded & Swamp Forest,427
1638,9315,61,14,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Northern & Central Native Ruderal Forest,15468
1638,9317,22,5,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Northern & Central Ruderal Shrubland,3873
1638,9318,3,1,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Northern & Central Ruderal Wet Meadow & Marsh,128
1638,9617,6,1,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Laurentian-Acadian Floodplain Shrubland,1092
1638,9620,4,1,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Laurentian-Acadian Shrub Swamp,4200
1638,9682,2,0,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  North-Central Interior Graminoid Alkaline Fen,4
1638,9683,38,8,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  North-Central Interior Wet Meadow,401
1638,9817,51,11,BPS  Central Interior and Appalachian Swamp Systems,4068,EVT  Northern & Central Ruderal Meadow,30745
1639,7238,7908,1759,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Laurentian-Acadian Northern Oak Forest,244233
1639,7239,5397,1200,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Laurentian-Acadian Northern Pine-(Oak) Forest,92020
1639,7240,1104,246,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Laurentian-Acadian Hardwood Forest,10068
1639,7241,1587,353,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Laurentian-Acadian Pine-Hemlock-Hardwood Forest,13639
1639,7242,195,43,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Laurentian Oak Barrens,6303
1639,7243,55,12,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Laurentian Pine-Oak Barrens,1796
1639,7290,3,1,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  North-Central Oak Barrens Herbaceous,4
1639,7295,27,6,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,196
1639,7296,938,209,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Developed-Low Intensity,10451
1639,7297,156,35,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Developed-Medium Intensity,2575
1639,7298,16,4,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Developed-High Intensity,771
1639,7299,3935,875,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Developed-Roads,70702
1639,7301,21370,4753,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Laurentian-Acadian Sub-boreal Aspen-Birch Forest,123860
1639,7302,38190,8493,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Laurentian-Acadian Northern Hardwoods Forest,352626
1639,7310,1939,431,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  North-Central Interior Dry-Mesic Oak Forest and Woodland,32008
1639,7311,2857,635,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  North-Central Interior Dry Oak Forest and Woodland,37600
1639,7313,424,94,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  North-Central Interior Beech-Maple Forest,4280
1639,7362,42562,9466,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Laurentian-Acadian Northern Pine Forest,99384
1639,7366,18978,4221,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Laurentian-Acadian Pine-Hemlock Forest,28846
1639,7395,202,45,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  North-Central Oak Barrens Woodland,2181
1639,7407,2097,466,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Laurentian Pine Barrens,22396
1639,7412,597,133,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  North-Central Interior Sand and Gravel Tallgrass Prairie,1279
1639,7466,4264,948,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Great Lakes Wooded Dune and Swale,1348
1639,7481,448357,99712,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,167621
1639,7518,53,12,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  North-Central Interior Wet Flatwoods,30
1639,7905,1747,389,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Eastern Cool Temperate Urban Deciduous Forest,23661
1639,7906,1784,397,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Eastern Cool Temperate Urban Evergreen Forest,13614
1639,7907,1595,355,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Eastern Cool Temperate Urban Mixed Forest,7114
1639,7908,475,106,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Eastern Cool Temperate Urban Herbaceous,9107
1639,7909,170,38,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Eastern Cool Temperate Urban Shrubland,2473
1639,7925,241,54,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Eastern Cool Temperate Developed Deciduous Forest,2445
1639,7926,712,158,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Eastern Cool Temperate Developed Evergreen Forest,2432
1639,7927,467,104,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Eastern Cool Temperate Developed Mixed Forest,950
1639,7928,27,6,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Eastern Cool Temperate Developed Shrubland,62
1639,7929,222,49,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Eastern Cool Temperate Developed Herbaceous,731
1639,7970,328,73,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Eastern Cool Temperate Orchard,7450
1639,7971,1,0,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Eastern Cool Temperate Vineyard,63
1639,7972,6,1,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Eastern Cool Temperate Bush fruit and berries,121
1639,7973,360,80,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Eastern Cool Temperate Row Crop - Close Grown Crop,11339
1639,7974,1111,247,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Eastern Cool Temperate Row Crop,29381
1639,7975,728,162,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Eastern Cool Temperate Close Grown Crop,28166
1639,7976,3312,737,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Eastern Cool Temperate Fallow/Idle Cropland,24304
1639,7977,479,107,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Eastern Cool Temperate Pasture and Hayland,15155
1639,7978,70,16,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Eastern Cool Temperate Wheat,1903
1639,9055,6853,1524,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Boreal-Laurentian Bog,2471
1639,9056,36819,8188,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,18184
1639,9057,736,164,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Boreal-Laurentian-Acadian Acidic Basin Fen,250
1639,9088,7,2,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Laurentian-Acadian Sub-boreal Dry-Mesic Pine-Black Spruce Forest,29
1639,9089,5646,1256,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Laurentian-Acadian Sub-boreal Mesic Balsam Fir-Spruce Forest,6721
1639,9112,20486,4556,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Laurentian Jack Pine-Red Pine Forest,172450
1639,9114,751,167,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Laurentian-Acadian Alkaline Fen,277
1639,9117,20311,4517,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Laurentian-Acadian Floodplain Forest,16724
1639,9118,8962,1993,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Laurentian-Acadian Freshwater Marsh,3530
1639,9120,15546,3457,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Laurentian-Acadian Wet Meadow,7301
1639,9177,1050,234,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  North-Central Interior and Appalachian Acidic Peatland Woodland,630
1639,9178,3316,737,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  North-Central Interior and Appalachian Rich Swamp,3432
1639,9179,313,70,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  North-Central Interior Floodplain Forest,2750
1639,9180,312,69,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  North-Central Interior Freshwater Marsh,253
1639,9183,276,61,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  North-Central Interior Shrub Swamp,374
1639,9192,2064,459,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Northern Atlantic Coastal Plain Pond,722
1639,9202,780,173,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Northern Great Lakes Coastal Marsh,406
1639,9203,134,30,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Northern Great Lakes Interdunal Wetland,83
1639,9295,2,0,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Laurentian-Acadian Sub-boreal Dry-Mesic Pine-Black Spruce-Hardwood Forest,10
1639,9312,15735,3499,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Northeastern North American Temperate Forest Plantation,198063
1639,9314,71,16,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Northern & Central Native Ruderal Flooded & Swamp Forest,427
1639,9315,375,83,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Northern & Central Native Ruderal Forest,15468
1639,9317,761,169,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Northern & Central Ruderal Shrubland,3873
1639,9318,22,5,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Northern & Central Ruderal Wet Meadow & Marsh,128
1639,9601,1,0,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Great Lakes Dune Grassland,39
1639,9617,1040,231,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Laurentian-Acadian Floodplain Shrubland,1092
1639,9620,11329,2520,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Laurentian-Acadian Shrub Swamp,4200
1639,9682,2,0,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  North-Central Interior Graminoid Alkaline Fen,4
1639,9683,514,114,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  North-Central Interior Wet Meadow,401
1639,9817,3684,819,BPS  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,172343,EVT  Northern & Central Ruderal Meadow,30745
1640,7295,58,13,BPS  Great Lakes Coastal Marsh Systems,75,EVT  Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,196
1640,7302,2,0,BPS  Great Lakes Coastal Marsh Systems,75,EVT  Laurentian-Acadian Northern Hardwoods Forest,352626
1640,7362,5,1,BPS  Great Lakes Coastal Marsh Systems,75,EVT  Laurentian-Acadian Northern Pine Forest,99384
1640,7407,5,1,BPS  Great Lakes Coastal Marsh Systems,75,EVT  Laurentian Pine Barrens,22396
1640,7466,6,1,BPS  Great Lakes Coastal Marsh Systems,75,EVT  Great Lakes Wooded Dune and Swale,1348
1640,7481,18,4,BPS  Great Lakes Coastal Marsh Systems,75,EVT  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,167621
1640,7970,10,2,BPS  Great Lakes Coastal Marsh Systems,75,EVT  Eastern Cool Temperate Orchard,7450
1640,7973,30,7,BPS  Great Lakes Coastal Marsh Systems,75,EVT  Eastern Cool Temperate Row Crop - Close Grown Crop,11339
1640,7974,12,3,BPS  Great Lakes Coastal Marsh Systems,75,EVT  Eastern Cool Temperate Row Crop,29381
1640,7975,1,0,BPS  Great Lakes Coastal Marsh Systems,75,EVT  Eastern Cool Temperate Close Grown Crop,28166
1640,7976,52,12,BPS  Great Lakes Coastal Marsh Systems,75,EVT  Eastern Cool Temperate Fallow/Idle Cropland,24304
1640,7978,2,0,BPS  Great Lakes Coastal Marsh Systems,75,EVT  Eastern Cool Temperate Wheat,1903
1640,9056,1,0,BPS  Great Lakes Coastal Marsh Systems,75,EVT  Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,18184
1640,9112,6,1,BPS  Great Lakes Coastal Marsh Systems,75,EVT  Laurentian Jack Pine-Red Pine Forest,172450
1640,9117,2,0,BPS  Great Lakes Coastal Marsh Systems,75,EVT  Laurentian-Acadian Floodplain Forest,16724
1640,9312,4,1,BPS  Great Lakes Coastal Marsh Systems,75,EVT  Northeastern North American Temperate Forest Plantation,198063
1640,9617,2,0,BPS  Great Lakes Coastal Marsh Systems,75,EVT  Laurentian-Acadian Floodplain Shrubland,1092
1640,9817,122,27,BPS  Great Lakes Coastal Marsh Systems,75,EVT  Northern & Central Ruderal Meadow,30745
1641,7238,5,1,BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems,56,EVT  Laurentian-Acadian Northern Oak Forest,244233
1641,7239,1,0,BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems,56,EVT  Laurentian-Acadian Northern Pine-(Oak) Forest,92020
1641,7240,1,0,BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems,56,EVT  Laurentian-Acadian Hardwood Forest,10068
1641,7296,2,0,BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems,56,EVT  Developed-Low Intensity,10451
1641,7299,6,1,BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems,56,EVT  Developed-Roads,70702
1641,7301,12,3,BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems,56,EVT  Laurentian-Acadian Sub-boreal Aspen-Birch Forest,123860
1641,7302,20,4,BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems,56,EVT  Laurentian-Acadian Northern Hardwoods Forest,352626
1641,7310,1,0,BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems,56,EVT  North-Central Interior Dry-Mesic Oak Forest and Woodland,32008
1641,7311,6,1,BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems,56,EVT  North-Central Interior Dry Oak Forest and Woodland,37600
1641,7362,14,3,BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems,56,EVT  Laurentian-Acadian Northern Pine Forest,99384
1641,7366,2,0,BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems,56,EVT  Laurentian-Acadian Pine-Hemlock Forest,28846
1641,7395,3,1,BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems,56,EVT  North-Central Oak Barrens Woodland,2181
1641,7407,3,1,BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems,56,EVT  Laurentian Pine Barrens,22396
1641,7412,1,0,BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems,56,EVT  North-Central Interior Sand and Gravel Tallgrass Prairie,1279
1641,7481,93,21,BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems,56,EVT  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,167621
1641,7905,1,0,BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems,56,EVT  Eastern Cool Temperate Urban Deciduous Forest,23661
1641,7908,1,0,BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems,56,EVT  Eastern Cool Temperate Urban Herbaceous,9107
1641,7926,7,2,BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems,56,EVT  Eastern Cool Temperate Developed Evergreen Forest,2432
1641,7929,1,0,BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems,56,EVT  Eastern Cool Temperate Developed Herbaceous,731
1641,7970,2,0,BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems,56,EVT  Eastern Cool Temperate Orchard,7450
1641,7974,4,1,BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems,56,EVT  Eastern Cool Temperate Row Crop,29381
1641,7975,2,0,BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems,56,EVT  Eastern Cool Temperate Close Grown Crop,28166
1641,7976,7,2,BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems,56,EVT  Eastern Cool Temperate Fallow/Idle Cropland,24304
1641,9055,3,1,BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems,56,EVT  Boreal-Laurentian Bog,2471
1641,9056,9,2,BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems,56,EVT  Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen,18184
1641,9112,11,2,BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems,56,EVT  Laurentian Jack Pine-Red Pine Forest,172450
1641,9117,3,1,BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems,56,EVT  Laurentian-Acadian Floodplain Forest,16724
1641,9118,3,1,BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems,56,EVT  Laurentian-Acadian Freshwater Marsh,3530
1641,9120,7,2,BPS  Laurentian-Acadian Shrub-Herbaceous Wetland Systems,56,EVT  Laurentian-Acadian Wet Meadow,7301
